year,weekNumber,location,product,price_per_kg,posting_date,spain_dgroup,spain_dsubgroup,spain_dtype,spain_dsubtype,spain_total_damage,spain_ppl_affected,spain_dcount,spain_no_disaster,egypt_dgroup,egypt_dsubgroup,egypt_dtype,egypt_dsubtype,egypt_total_damage,egypt_ppl_affected,egypt_dcount,egypt_no_disaster,south africa_dgroup,south africa_dsubgroup,south africa_dtype,south africa_dsubtype,south africa_total_damage,south africa_ppl_affected,south africa_dcount,south africa_no_disaster,egypt_max_temp,egypt_min_temp,egypt_precipitation,egypt_rain,egypt_wind_speed,egypt_sunshine,south africa_max_temp,south africa_min_temp,south africa_precipitation,south africa_rain,south africa_wind_speed,south africa_sunshine,spain_max_temp,spain_min_temp,spain_precipitation,spain_rain,spain_wind_speed,spain_sunshine,egypt_tariff,sa_tariff
2022,24,European Union,mandarins,1.0676,2022-06-06,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.165018315018315,14.06978021978022,265.5,0.24313186813186813,19.520695970695968,35593.58448717948,25.95054945054945,15.955677655677656,2538.4,3.0993894993894995,18.137118437118435,33686.66874236874,20.87791732077446,11.80319204604919,3025.9,1.5834118262689691,18.522082679225534,32229.96804290947,0.0,0.0
2022,24,European Union,oranges,0.5530333333333334,2022-06-06,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.165018315018315,14.06978021978022,265.5,0.24313186813186813,19.520695970695968,35593.58448717948,25.95054945054945,15.955677655677656,2538.4,3.0993894993894995,18.137118437118435,33686.66874236874,20.87791732077446,11.80319204604919,3025.9,1.5834118262689691,18.522082679225534,32229.96804290947,0.0641620829701423,0.2194561809301376
2022,25,European Union,lemons,0.9686,2022-06-13,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.245054945054942,14.052930402930402,265.4,0.243040293040293,19.57445054945055,35696.647509157505,25.903540903540904,15.857631257631256,2481.9,3.0304029304029303,18.025152625152625,33771.22039072039,20.90554683411826,11.779382522239667,3022.3,1.5815279958137103,18.52747252747253,32416.8994714809,0.0493570789694786,0.10421422123909
2022,25,European Union,mandarins,0.9162,2022-06-13,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.245054945054942,14.052930402930402,265.4,0.243040293040293,19.57445054945055,35696.647509157505,25.903540903540904,15.857631257631256,2481.9,3.0304029304029303,18.025152625152625,33771.22039072039,20.90554683411826,11.779382522239667,3022.3,1.5815279958137103,18.52747252747253,32416.8994714809,0.0,0.0
2022,25,European Union,oranges,0.5217999999999999,2022-06-13,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.245054945054942,14.052930402930402,265.4,0.243040293040293,19.57445054945055,35696.647509157505,25.903540903540904,15.857631257631256,2481.9,3.0304029304029303,18.025152625152625,33771.22039072039,20.90554683411826,11.779382522239667,3022.3,1.5815279958137103,18.52747252747253,32416.8994714809,0.0641620829701423,0.2194561809301376
2022,26,European Union,lemons,1.0347,2022-06-20,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.23727106227106,14.026282051282053,264.8,0.2424908424908425,19.592216117216118,35815.883992674,25.82087912087912,15.70964590964591,2465.9,3.010866910866911,17.923076923076923,33765.77774114774,21.032705389848246,11.820565149136577,2935.2,1.535949764521193,18.500680272108845,32794.93295133438,0.0493570789694786,0.10421422123909
2022,26,European Union,mandarins,0.8104,2022-06-20,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.23727106227106,14.026282051282053,264.8,0.2424908424908425,19.592216117216118,35815.883992674,25.82087912087912,15.70964590964591,2465.9,3.010866910866911,17.923076923076923,33765.77774114774,21.032705389848246,11.820565149136577,2935.2,1.535949764521193,18.500680272108845,32794.93295133438,0.0,0.0
2022,26,European Union,oranges,0.52,2022-06-20,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.23727106227106,14.026282051282053,264.8,0.2424908424908425,19.592216117216118,35815.883992674,25.82087912087912,15.70964590964591,2465.9,3.010866910866911,17.923076923076923,33765.77774114774,21.032705389848246,11.820565149136577,2935.2,1.535949764521193,18.500680272108845,32794.93295133438,0.0641620829701423,0.2194561809301376
2022,27,European Union,lemons,0.9048,2022-06-27,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.282783882783882,14.025274725274725,264.1,0.24184981684981688,19.61025641025641,36009.7185989011,25.65799755799756,15.66971916971917,2486.9,3.036507936507937,17.864835164835164,33527.87065934066,21.094714809000525,11.834903192046049,2820.8,1.476085818942962,18.56902145473574,33111.464714809,0.0493570789694786,0.10421422123909
2022,27,European Union,mandarins,0.6872,2022-06-27,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.282783882783882,14.025274725274725,264.1,0.24184981684981688,19.61025641025641,36009.7185989011,25.65799755799756,15.66971916971917,2486.9,3.036507936507937,17.864835164835164,33527.87065934066,21.094714809000525,11.834903192046049,2820.8,1.476085818942962,18.56902145473574,33111.464714809,0.0,0.0
2022,27,European Union,oranges,0.49524999999999997,2022-06-27,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.282783882783882,14.025274725274725,264.1,0.24184981684981688,19.61025641025641,36009.7185989011,25.65799755799756,15.66971916971917,2486.9,3.036507936507937,17.864835164835164,33527.87065934066,21.094714809000525,11.834903192046049,2820.8,1.476085818942962,18.56902145473574,33111.464714809,0.0641620829701423,0.2194561809301376
2022,28,European Union,lemons,0.9351,2022-07-04,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.3996336996337,14.073351648351649,264.5,0.24221611721611722,19.694139194139193,36207.48572344322,25.50842490842491,15.464590964590965,2424.0,2.95970695970696,17.71978021978022,33645.75078144078,21.146729461015177,11.889324960753532,2800.6,1.4655154369440084,18.637781266352697,33393.36416012559,0.0493570789694786,0.10421422123909
2022,28,European Union,mandarins,1.2,2022-07-04,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.3996336996337,14.073351648351649,264.5,0.24221611721611722,19.694139194139193,36207.48572344322,25.50842490842491,15.464590964590965,2424.0,2.95970695970696,17.71978021978022,33645.75078144078,21.146729461015177,11.889324960753532,2800.6,1.4655154369440084,18.637781266352697,33393.36416012559,0.0,0.0
2022,28,European Union,oranges,0.37445,2022-07-04,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.3996336996337,14.073351648351649,264.5,0.24221611721611722,19.694139194139193,36207.48572344322,25.50842490842491,15.464590964590965,2424.0,2.95970695970696,17.71978021978022,33645.75078144078,21.146729461015177,11.889324960753532,2800.6,1.4655154369440084,18.637781266352697,33393.36416012559,0.0641620829701423,0.2194561809301376
2022,29,European Union,lemons,1.0345,2022-07-11,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.561080586080585,14.170146520146519,264.7,0.2423992673992674,19.767948717948716,36411.66887362637,25.493650793650794,15.333089133089132,2358.0,2.879120879120879,17.582417582417584,33818.39984126984,21.306593406593407,12.028048142333855,2858.8,1.495970695970696,18.695813710099422,33638.79876504448,0.0493570789694786,0.10421422123909
2022,29,European Union,mandarins,1.2,2022-07-11,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.561080586080585,14.170146520146519,264.7,0.2423992673992674,19.767948717948716,36411.66887362637,25.493650793650794,15.333089133089132,2358.0,2.879120879120879,17.582417582417584,33818.39984126984,21.306593406593407,12.028048142333855,2858.8,1.495970695970696,18.695813710099422,33638.79876504448,0.0,0.0
2022,29,European Union,oranges,0.45345,2022-07-11,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.561080586080585,14.170146520146519,264.7,0.2423992673992674,19.767948717948716,36411.66887362637,25.493650793650794,15.333089133089132,2358.0,2.879120879120879,17.582417582417584,33818.39984126984,21.306593406593407,12.028048142333855,2858.8,1.495970695970696,18.695813710099422,33638.79876504448,0.0641620829701423,0.2194561809301376
2022,30,European Union,lemons,0.973,2022-07-18,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.61675824175824,14.219139194139194,264.6,0.24230769230769234,19.827747252747255,36638.13565934066,25.314407814407815,15.236141636141635,2319.5,2.8321123321123323,17.484859584859585,33751.05637362637,21.56064887493459,12.211878597592884,2844.2,1.4883307169021454,18.74678178963893,34014.185494505495,0.0493570789694786,0.10421422123909
2022,30,European Union,mandarins,1.2,2022-07-18,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.61675824175824,14.219139194139194,264.6,0.24230769230769234,19.827747252747255,36638.13565934066,25.314407814407815,15.236141636141635,2319.5,2.8321123321123323,17.484859584859585,33751.05637362637,21.56064887493459,12.211878597592884,2844.2,1.4883307169021454,18.74678178963893,34014.185494505495,0.0,0.0
2022,30,European Union,oranges,0.45895,2022-07-18,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.61675824175824,14.219139194139194,264.6,0.24230769230769234,19.827747252747255,36638.13565934066,25.314407814407815,15.236141636141635,2319.5,2.8321123321123323,17.484859584859585,33751.05637362637,21.56064887493459,12.211878597592884,2844.2,1.4883307169021454,18.74678178963893,34014.185494505495,0.0641620829701423,0.2194561809301376
2022,31,European Union,lemons,0.984,2022-07-25,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.86749084249084,14.352197802197802,264.6,0.24230769230769234,19.884249084249085,36890.10435897436,25.238461538461536,15.159096459096459,2307.7,2.8177045177045175,17.358485958485957,33746.51622710623,21.806802721088438,12.41695447409733,2775.6,1.4524332810047096,18.765044479330193,34368.49597069597,0.0493570789694786,0.10421422123909
2022,31,European Union,mandarins,1.2,2022-07-25,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.86749084249084,14.352197802197802,264.6,0.24230769230769234,19.884249084249085,36890.10435897436,25.238461538461536,15.159096459096459,2307.7,2.8177045177045175,17.358485958485957,33746.51622710623,21.806802721088438,12.41695447409733,2775.6,1.4524332810047096,18.765044479330193,34368.49597069597,0.0,0.0
2022,31,European Union,oranges,0.6352,2022-07-25,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,26.86749084249084,14.352197802197802,264.6,0.24230769230769234,19.884249084249085,36890.10435897436,25.238461538461536,15.159096459096459,2307.7,2.8177045177045175,17.358485958485957,33746.51622710623,21.806802721088438,12.41695447409733,2775.6,1.4524332810047096,18.765044479330193,34368.49597069597,0.0641620829701423,0.2194561809301376
2022,32,European Union,lemons,1.0177,2022-08-01,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,27.062454212454213,14.449908424908424,245.7,0.22499999999999998,19.99230769230769,37157.84722527472,25.184981684981686,15.004639804639805,2258.9,2.758119658119658,17.252869352869354,33981.83186813187,22.082417582417584,12.667085295656724,2677.9,1.4013082155939298,18.775876504447933,34827.04143380429,0.0493570789694786,0.10421422123909
2022,32,European Union,mandarins,1.2,2022-08-01,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,27.062454212454213,14.449908424908424,245.7,0.22499999999999998,19.99230769230769,37157.84722527472,25.184981684981686,15.004639804639805,2258.9,2.758119658119658,17.252869352869354,33981.83186813187,22.082417582417584,12.667085295656724,2677.9,1.4013082155939298,18.775876504447933,34827.04143380429,0.0,0.0
2022,32,European Union,oranges,0.704,2022-08-01,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,27.062454212454213,14.449908424908424,245.7,0.22499999999999998,19.99230769230769,37157.84722527472,25.184981684981686,15.004639804639805,2258.9,2.758119658119658,17.252869352869354,33981.83186813187,22.082417582417584,12.667085295656724,2677.9,1.4013082155939298,18.775876504447933,34827.04143380429,0.0641620829701423,0.2194561809301376
2022,33,European Union,lemons,0.9979,2022-08-08,,,,,,,,,,,,,,,,,Natural,Hydrological,Flood,Flood (General),3500000.0,142290.0,1,6.0,27.2525641025641,14.567582417582416,245.7,0.22499999999999998,20.044688644688645,37388.465036630034,24.999511599511596,14.857997557997559,2253.4,2.7514041514041514,17.143711843711845,33717.93605616606,22.43976975405547,12.975039246467817,2664.6,1.3943485086342229,18.725536368393513,35215.08651491366,0.0493570789694786,0.10421422123909
