year,weekNumber,location,price_per_kg,product,variety,description
2023,8,Spain,0.7103,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2023,8,Spain,1.3997,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2023,8,Spain,0.7835,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2023,7,European Union,0.7975,oranges,navel,European Union - oranges - navel
2023,7,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2023,7,European Union,0.8951,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2023,7,European Union,0.7819,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2023,7,European Union,0.74,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2023,7,European Union,1.0837,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2023,7,European Union,1.2208,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2023,7,Greece,0.45,oranges,navel,Greece - oranges - navel
2023,7,Greece,0.7538,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2023,7,Greece,0.6874,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2023,7,Greece,0.6216,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2023,7,Italy,1.0338,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2023,7,Italy,1.0394,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2023,7,Italy,1.1293,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2023,7,Italy,1.0832,oranges,navel,Italy - oranges - navel
2023,7,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2023,7,Spain,0.8586,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2023,7,Spain,0.74,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2023,7,Spain,0.7421,oranges,navel,Spain - oranges - navel
2023,7,Spain,1.4011,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2023,7,Spain,1.1655,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2023,7,Spain,0.7819,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2023,6,European Union,0.9928,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2023,6,European Union,1.2037,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2023,6,European Union,0.7481,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2023,6,European Union,0.7763,oranges,navel,European Union - oranges - navel
2023,6,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2023,6,European Union,1.0943,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2023,6,European Union,0.7106,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2023,6,Greece,0.45,oranges,navel,Greece - oranges - navel
2023,6,Greece,0.576,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2023,6,Greece,0.6413,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2023,6,Greece,0.7003,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2023,6,Italy,1.0815,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2023,6,Italy,1.0338,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2023,6,Italy,1.1293,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2023,6,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2023,6,Italy,1.0832,oranges,navel,Italy - oranges - navel
2023,6,Spain,0.7481,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2023,6,Spain,1.1643,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2023,6,Spain,0.7106,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2023,6,Spain,0.9913,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2023,6,Spain,1.3691,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2023,6,Spain,0.7,oranges,navel,Spain - oranges - navel
2023,5,European Union,1.0515,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2023,5,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2023,5,European Union,0.791,oranges,navel,European Union - oranges - navel
2023,5,European Union,0.7154,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2023,5,European Union,1.1163,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2023,5,European Union,1.214,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2023,5,European Union,0.753,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2023,5,Greece,0.6103,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2023,5,Greece,0.45,oranges,navel,Greece - oranges - navel
2023,5,Greece,0.6705,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2023,5,Greece,0.6638,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2023,5,Italy,1.0338,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2023,5,Italy,1.1422,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2023,5,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2023,5,Italy,1.1299,oranges,navel,Italy - oranges - navel
2023,5,Italy,1.1293,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2023,5,Spain,1.0727,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2023,5,Spain,1.3954,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2023,5,Spain,0.7154,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2023,5,Spain,0.753,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2023,5,Spain,0.7,oranges,navel,Spain - oranges - navel
2023,5,Spain,1.1622,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2023,4,European Union,1.0691,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2023,4,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2023,4,European Union,0.7945,oranges,navel,European Union - oranges - navel
2023,4,European Union,0.7741,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2023,4,European Union,1.131,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2023,4,European Union,1.2252,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2023,4,European Union,0.8063,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2023,4,Greece,0.585,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2023,4,Greece,0.4613,oranges,navel,Greece - oranges - navel
2023,4,Greece,0.6148,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2023,4,Greece,0.675,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2023,4,Italy,1.0338,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2023,4,Italy,1.1422,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2023,4,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2023,4,Italy,1.1299,oranges,navel,Italy - oranges - navel
2023,4,Italy,1.1335,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2023,4,Spain,1.0989,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2023,4,Spain,1.4207,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2023,4,Spain,0.7741,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2023,4,Spain,0.8063,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2023,4,Spain,0.7029,oranges,navel,Spain - oranges - navel
2023,4,Spain,1.1903,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2023,3,European Union,1.015,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2023,3,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2023,3,European Union,0.7945,oranges,navel,European Union - oranges - navel
2023,3,European Union,0.7556,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2023,3,European Union,0.8177,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2023,3,European Union,1.2082,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2023,3,European Union,1.1588,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2023,3,Greece,0.6103,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2023,3,Greece,0.4613,oranges,navel,Greece - oranges - navel
2023,3,Greece,0.9,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2023,3,Greece,0.6188,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2023,3,Italy,1.2232,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2023,3,Italy,1.0338,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2023,3,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2023,3,Italy,1.1299,oranges,navel,Italy - oranges - navel
2023,3,Italy,1.1335,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2023,3,Spain,1.025,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2023,3,Spain,1.4456,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2023,3,Spain,0.7556,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2023,3,Spain,0.8177,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2023,3,Spain,0.7029,oranges,navel,Spain - oranges - navel
2023,3,Spain,1.1872,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2023,2,European Union,1.1981,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2023,2,European Union,0.7565,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2023,2,European Union,0.6381,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2023,2,European Union,0.8345,oranges,navel,European Union - oranges - navel
2023,2,European Union,0.9831,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2023,2,European Union,1.1648,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2023,2,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2023,2,Greece,0.585,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2023,2,Greece,0.4163,oranges,navel,Greece - oranges - navel
2023,2,Greece,0.6019,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2023,2,Greece,0.9,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2023,2,Italy,1.1299,oranges,navel,Italy - oranges - navel
2023,2,Italy,1.1617,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2023,2,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2023,2,Italy,1.0338,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2023,2,Italy,1.2578,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2023,2,Spain,1.1803,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2023,2,Spain,0.7979,oranges,navel,Spain - oranges - navel
2023,2,Spain,0.6381,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2023,2,Spain,0.7565,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2023,2,Spain,1.379,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2023,2,Spain,0.9821,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2023,1,European Union,0.7782,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2023,1,European Union,1.172,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2023,1,European Union,0.8421,oranges,navel,European Union - oranges - navel
2023,1,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2023,1,European Union,1.1903,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2023,1,European Union,0.9649,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2023,1,Greece,0.9,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2023,1,Greece,0.4613,oranges,navel,Greece - oranges - navel
2023,1,Greece,0.6525,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2023,1,Greece,0.585,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2023,1,Italy,1.1299,oranges,navel,Italy - oranges - navel
2023,1,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2023,1,Italy,1.2628,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2023,1,Italy,1.0338,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2023,1,Italy,1.1617,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2023,1,Spain,0.797,oranges,navel,Spain - oranges - navel
2023,1,Spain,1.1896,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2023,1,Spain,1.3565,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2023,1,Spain,0.9552,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2023,1,Spain,0.7782,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2022,52,European Union,1.1959,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2022,0,European Union,0.8585,oranges,navel,European Union - oranges - navel
2022,52,European Union,0.7216,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2022,0,European Union,1.1959,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2022,0,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2022,52,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2022,0,European Union,0.7474,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2022,52,European Union,0.7474,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2022,0,European Union,0.7216,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2022,52,European Union,0.8585,oranges,navel,European Union - oranges - navel
2022,0,European Union,1.1636,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2022,52,European Union,1.1636,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2022,0,European Union,0.9683,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2022,52,European Union,0.9683,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2022,52,Greece,0.54,oranges,navel,Greece - oranges - navel
2022,0,Greece,0.54,oranges,navel,Greece - oranges - navel
2022,0,Greece,0.6413,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2022,52,Greece,0.6413,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2022,0,Greece,0.9,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2022,52,Greece,0.9,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2022,0,Greece,0.5963,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2022,52,Greece,0.5963,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2022,0,Italy,1.1299,oranges,navel,Italy - oranges - navel
2022,52,Italy,1.1299,oranges,navel,Italy - oranges - navel
2022,0,Italy,1.046,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2022,52,Italy,1.046,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2022,0,Italy,1.2815,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2022,52,Italy,1.2815,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2022,0,Italy,1.1511,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2022,52,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2022,0,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2022,52,Italy,1.1511,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2022,52,Spain,1.2928,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2022,0,Spain,1.2928,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2022,52,Spain,0.7474,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2022,0,Spain,0.7474,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2022,52,Spain,0.7216,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2022,52,Spain,0.9564,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2022,52,Spain,0.8016,oranges,navel,Spain - oranges - navel
2022,0,Spain,0.8016,oranges,navel,Spain - oranges - navel
2022,52,Spain,1.2181,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2022,0,Spain,1.2181,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2022,0,Spain,0.9564,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2022,0,Spain,0.7216,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2022,51,European Union,1.0964,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2022,51,European Union,0.6928,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2022,51,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2022,51,European Union,0.9337,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2022,51,European Union,0.8323,oranges,navel,European Union - oranges - navel
2022,51,European Union,1.1983,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2022,51,Greece,0.45,oranges,navel,Greece - oranges - navel
2022,51,Greece,0.6289,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2022,51,Greece,0.873,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
2022,51,Greece,0.585,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2022,51,Italy,1.1299,oranges,navel,Italy - oranges - navel
2022,51,Italy,1.1949,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2022,51,Italy,1.13,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2022,51,Italy,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2022,51,Italy,1.2939,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2022,51,Spain,1.1293,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2022,51,Spain,0.6928,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2022,51,Spain,0.7816,oranges,navel,Spain - oranges - navel
2022,51,Spain,1.2162,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2022,51,Spain,0.8614,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2022,50,European Union,1.1053,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2022,50,European Union,0.673,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2022,50,European Union,1.3029,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2022,50,European Union,0.94,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2022,50,European Union,0.8276,oranges,navel,European Union - oranges - navel
2022,50,European Union,1.2192,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2022,50,Greece,0.45,oranges,navel,Greece - oranges - navel
2022,50,Greece,0.6272,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2022,50,Greece,0.9,mandarins,Cat. I - Cal. 1x-2,Greece - mandarins - Cat. I - Cal. 1x-2
